code,name,year,report_date,divi,shares
000063,中兴通讯,2006,2007-04-19,1.5,0.0
000022,深赤湾A,2006,2007-04-19,5.8,0.0
000016,深康佳A,2006,2007-04-19,1.0,0.0
600607,上实医药,2006,2007-04-19,1.2,0.0
600418,江淮汽车,2006,2007-04-19,1.5,2.0
600362,江西铜业,2006,2007-04-19,4.0,0.0
002065,东华软件,2006,2007-04-18,1.5,5.0
002054,德美化工,2006,2007-04-18,1.3,0.0
601628,中国人寿,2006,2007-04-18,1.4,0.0
002048,宁波华翔,2006,2007-04-18,1.0,0.0
600986,科达股份,2006,2007-04-18,0.2,2.0
600475,华光股份,2006,2007-04-18,2.8,0.0
600562,国睿科技,2006,2007-04-18,1.0,0.0
000900,现代投资,2006,2007-04-18,3.8,0.0
000816,智慧农业,2006,2007-04-18,0.2,0.0
000790,泰合健康,2006,2007-04-18,1.0,0.0
600808,马钢股份,2006,2007-04-18,1.3,0.0
600761,安徽合力,2006,2007-04-18,2.0,0.0
000418,小天鹅A,2006,2007-04-18,0.2,0.0
000023,深天地A,2006,2007-04-18,0.1,0.0
600739,辽宁成大,2006,2007-04-18,0.7,8.0
600686,金龙汽车,2006,2007-04-18,1.5,3.0
600569,安阳钢铁,2006,2007-04-18,1.0,0.0
600508,上海能源,2006,2007-04-18,2.0,0.0
600305,恒顺醋业,2006,2007-04-18,1.1,0.0
600283,钱江水利,2006,2007-04-18,1.0,0.0
600236,桂冠电力,2006,2007-04-18,1.8,0.0
600001,邯郸钢铁,2006,2007-04-18,1.0,0.0
002120,韵达股份,2006,2007-04-17,3.0,7.0
002098,浔兴股份,2006,2007-04-17,1.0,0.0
002078,太阳纸业,2006,2007-04-17,0.1,3.0
600543,莫高股份,2006,2007-04-17,0.6,0.0
600284,浦东建设,2006,2007-04-17,1.5,0.0
600348,阳泉煤业,2006,2007-04-17,6.6,0.0
600537,亿晶光电,2006,2007-04-17,0.6,0.0
000826,启迪桑德,2006,2007-04-17,0.2,1.0
000027,深圳能源,2006,2007-04-17,3.5,0.0
600730,中国高科,2006,2007-04-17,0.2,2.0
600704,物产中大,2006,2007-04-17,0.8,0.0
600644,乐山电力,2006,2007-04-17,0.6,0.0
600326,西藏天路,2006,2007-04-17,1.0,0.0
600105,永鼎股份,2006,2007-04-17,0.8,0.0
600100,同方股份,2006,2007-04-17,1.0,0.0
600036,招商银行,2006,2007-04-17,1.2,0.0
002112,三变科技,2006,2007-04-16,0.7,0.0
002085,万丰奥威,2006,2007-04-16,0.1,1.0
002082,栋梁新材,2006,2007-04-16,1.0,6.0
002067,景兴纸业,2006,2007-04-16,1.0,3.0
600120,浙江东方,2006,2007-04-16,1.0,0.0
600005,武钢股份,2006,2007-04-16,3.0,0.0
002047,宝鹰股份,2006,2007-04-14,0.5,1.0
002003,伟星股份,2006,2007-04-14,3.0,2.0
600487,亨通光电,2006,2007-04-14,1.2,0.0
000899,赣能股份,2006,2007-04-14,0.5,0.0
600770,综艺股份,2006,2007-04-14,0.6,5.0
600068,葛洲坝,2006,2007-04-14,0.4,0.0
600033,福建高速,2006,2007-04-14,2.5,0.0
600491,龙元建设,2006,2007-04-13,1.0,0.0
000997,新大陆,2006,2007-04-13,1.0,2.0
000717,*ST韶钢,2006,2007-04-13,0.5,0.0
000543,皖能电力,2006,2007-04-13,0.2,0.0
600884,杉杉股份,2006,2007-04-13,1.0,0.0
600820,隧道股份,2006,2007-04-13,1.0,0.0
600585,海螺水泥,2006,2007-04-13,2.0,0.0
600183,生益科技,2006,2007-04-13,1.0,0.0
601318,中国平安,2006,2007-04-12,2.2,0.0
002034,美欣达,2006,2007-04-12,2.0,0.0
600975,新五丰,2006,2007-04-12,1.5,0.0
000975,银泰资源,2006,2007-04-12,0.2,0.0
000959,首钢股份,2006,2007-04-12,1.6,0.0
000782,美达股份,2006,2007-04-12,0.3,0.0
000729,燕京啤酒,2006,2007-04-12,1.3,0.0
000625,长安汽车,2006,2007-04-12,0.6,4.0
000623,吉林敖东,2006,2007-04-12,0.0,10.0
000562,宏源证券,2006,2007-04-12,0.8,0.0
000520,长航凤凰,2006,2007-04-12,0.3,0.0
000510,金路集团,2006,2007-04-12,0.4,0.0
600835,上海机电,2006,2007-04-12,1.0,0.0
600823,世茂股份,2006,2007-04-12,0.5,0.0
000423,东阿阿胶,2006,2007-04-12,2.0,0.0
600627,上电股份,2006,2007-04-12,4.0,0.0
600620,天宸股份,2006,2007-04-12,0.1,0.0
600565,迪马股份,2006,2007-04-12,1.0,0.0
600176,中国巨石,2006,2007-04-12,1.0,0.0
002077,大港股份,2006,2007-04-11,1.0,4.0
002057,中钢天源,2006,2007-04-11,0.3,2.0
002050,三花智控,2006,2007-04-11,2.0,0.0
000972,中基健康,2006,2007-04-11,0.4,8.0
000898,鞍钢股份,2006,2007-04-11,5.8,0.0
000811,烟台冰轮,2006,2007-04-11,1.2,0.0
000610,西安旅游,2006,2007-04-11,0.1,1.7
000551,创元科技,2006,2007-04-11,2.0,0.0
000531,穗恒运A,2006,2007-04-11,2.4,0.0
600889,南京化纤,2006,2007-04-11,0.0,1.0
000151,中成股份,2006,2007-04-11,1.4,0.0
600320,振华重工,2006,2007-04-11,1.5,0.0
600650,锦江投资,2006,2007-04-11,3.5,0.0
600266,北京城建,2006,2007-04-11,0.5,0.0
600216,浙江医药,2006,2007-04-11,0.3,0.0
600079,人福医药,2006,2007-04-11,0.1,5.0
601002,晋亿实业,2006,2007-04-10,1.9,0.0
002074,国轩高科,2006,2007-04-10,1.0,2.0
601666,平煤股份,2006,2007-04-10,1.7,0.0
002080,中材科技,2006,2007-04-10,2.0,0.0
002059,云南旅游,2006,2007-04-10,1.2,0.0
600018,上港集团,2006,2007-04-10,0.8,0.0
600987,航民股份,2006,2007-04-10,1.2,0.0
002029,七匹狼,2006,2007-04-10,1.0,5.0
600452,涪陵电力,2006,2007-04-10,2.0,0.0
600438,通威股份,2006,2007-04-10,0.4,10.0
600476,湘邮科技,2006,2007-04-10,0.0,2.0
600900,长江电力,2006,2007-04-10,2.4,0.0
600573,惠泉啤酒,2006,2007-04-10,0.7,0.0
000926,福星股份,2006,2007-04-10,0.2,9.8
000821,京山轻机,2006,2007-04-10,1.0,0.0
000786,北新建材,2006,2007-04-10,0.8,0.0
000606,*ST易桥,2006,2007-04-10,0.1,2.0
000488,晨鸣纸业,2006,2007-04-10,1.2,0.0
600754,锦江股份,2006,2007-04-10,3.0,0.0
600736,苏州高新,2006,2007-04-10,1.8,0.0
600708,光明地产,2006,2007-04-10,0.0,3.0
600560,金自天正,2006,2007-04-10,2.0,0.0
600550,保变电气,2006,2007-04-10,2.0,10.0
600535,天士力,2006,2007-04-10,2.8,6.0
600359,新农开发,2006,2007-04-10,0.5,0.0
600327,大东方,2006,2007-04-10,1.0,0.0
600280,中央商场,2006,2007-04-10,2.0,0.0
600110,诺德股份,2006,2007-04-10,0.0,5.0
600028,中国石化,2006,2007-04-10,1.1,0.0
002046,轴研科技,2006,2007-04-09,1.0,2.5
002010,传化智联,2006,2007-04-07,0.5,3.0
600481,双良节能,2006,2007-04-07,2.6,0.0
000905,厦门港务,2006,2007-04-07,1.0,0.0
000032,深桑达A,2006,2007-04-07,1.5,0.0
600601,方正科技,2006,2007-04-07,0.2,3.9
600058,五矿发展,2006,2007-04-07,3.0,0.0
600055,万东医疗,2006,2007-04-07,0.5,0.0
002115,三维通信,2006,2007-04-06,2.0,0.0
002089,新海宜,2006,2007-04-06,0.0,2.0
002049,紫光国芯,2006,2007-04-06,1.5,0.0
600405,动力源,2006,2007-04-06,0.5,10.0
000737,南风化工,2006,2007-04-06,0.0,2.0
000713,丰乐种业,2006,2007-04-06,0.3,0.0
000668,荣丰控股,2006,2007-04-06,1.0,0.0
000550,江铃汽车,2006,2007-04-06,3.0,0.0
600337,美克家居,2006,2007-04-06,0.5,0.0
600319,*ST亚星,2006,2007-04-06,1.0,0.0
600263,路桥建设,2006,2007-04-06,0.3,0.0
600088,中视传媒,2006,2007-04-06,1.0,0.0
601398,工商银行,2006,2007-04-04,0.2,0.0
002051,中工国际,2006,2007-04-04,3.0,0.0
600809,山西汾酒,2006,2007-04-04,4.5,0.0
600694,大商股份,2006,2007-04-04,3.3,0.0
600309,万华化学,2006,2007-04-04,1.0,4.0
600011,华能国际,2006,2007-04-04,2.8,0.0
002118,紫鑫药业,2006,2007-04-03,2.0,0.0
002008,大族激光,2006,2007-04-03,1.0,5.0
000507,珠海港,2006,2007-04-03,1.0,0.0
600875,东方电气,2006,2007-04-03,2.0,0.0
600786,东方锅炉,2006,2007-04-03,2.0,0.0
000417,合肥百货,2006,2007-04-03,1.0,5.0
600692,亚通股份,2006,2007-04-03,0.0,1.0
600589,广东榕泰,2006,2007-04-03,0.5,5.0
600580,卧龙电气,2006,2007-04-03,1.2,1.0
600519,贵州茅台,2006,2007-04-03,7.0,0.0
600512,腾达建设,2006,2007-04-03,2.0,0.0
600416,湘电股份,2006,2007-04-03,2.1,0.0
600357,承德钒钛,2006,2007-04-03,2.0,0.0
600316,洪都航空,2006,2007-04-03,1.0,0.0
600267,海正药业,2006,2007-04-03,1.0,0.0
600257,大湖股份,2006,2007-04-03,0.1,0.0
600177,雅戈尔,2006,2007-04-03,3.0,2.5
601991,大唐发电,2006,2007-04-02,2.3,10.0
000629,*ST钒钛,2006,2007-04-02,1.0,2.0
600578,京能电力,2006,2007-04-02,1.5,0.0
600420,现代制药,2006,2007-03-31,1.0,0.0
600990,四创电子,2006,2007-03-31,1.0,0.0
000969,安泰科技,2006,2007-03-31,0.8,0.0
000948,南天信息,2006,2007-03-31,0.5,0.0
000878,云南铜业,2006,2007-03-31,5.0,0.0
000837,秦川机床,2006,2007-03-31,0.2,0.0
000825,太钢不锈,2006,2007-03-31,2.0,3.0
000685,中山公用,2006,2007-03-31,0.3,0.0
000676,智度股份,2006,2007-03-31,0.6,0.0
000553,沙隆达A,2006,2007-03-31,0.0,20.0
000528,柳工,2006,2007-03-31,3.0,0.0
000525,红太阳,2006,2007-03-31,0.6,0.0
000516,国际医学,2006,2007-03-31,1.5,0.0
600866,*ST星湖,2006,2007-03-31,0.3,0.0
600865,百大集团,2006,2007-03-31,1.1,0.0
600861,北京城乡,2006,2007-03-31,0.9,0.0
600849,上药转换,2006,2007-03-31,0.0,2.0
601607,上海医药,2006,2007-03-31,0.0,2.0
600830,香溢融通,2006,2007-03-31,0.6,0.0
000060,中金岭南,2006,2007-03-31,6.0,1.0
600741,华域汽车,2006,2007-03-31,0.0,3.0
600626,申达股份,2006,2007-03-31,1.0,0.0
600606,绿地控股,2006,2007-03-31,0.0,1.5
600592,龙溪股份,2006,2007-03-31,3.0,0.0
600468,百利电气,2006,2007-03-31,1.0,2.0
600323,瀚蓝环境,2006,2007-03-31,2.0,0.0
600299,安迪苏,2006,2007-03-31,2.0,0.0
600289,亿阳信通,2006,2007-03-31,0.3,2.0
600250,南纺股份,2006,2007-03-31,0.3,0.0
600171,上海贝岭,2006,2007-03-31,0.4,0.0
600168,武汉控股,2006,2007-03-31,0.6,0.0
600121,郑州煤电,2006,2007-03-31,1.0,0.0
600019,宝钢股份,2006,2007-03-31,3.5,0.0
600007,中国国贸,2006,2007-03-31,1.2,0.0
002091,江苏国泰,2006,2007-03-30,2.5,2.5
002061,*ST江化,2006,2007-03-30,4.0,0.0
002040,南京港,2006,2007-03-30,0.6,0.0
600021,上海电力,2006,2007-03-30,2.0,0.0
000881,大连国际,2006,2007-03-30,1.0,0.0
000768,中航飞机,2006,2007-03-30,1.3,0.0
000709,河钢股份,2006,2007-03-30,3.5,0.0
000619,海螺型材,2006,2007-03-30,1.0,0.0
000559,万向钱潮,2006,2007-03-30,2.0,0.0
600873,梅花生物,2006,2007-03-30,0.1,0.0
000028,国药一致,2006,2007-03-30,0.9,0.0
600897,厦门空港,2006,2007-03-30,3.5,0.0
600717,天津港,2006,2007-03-30,1.0,0.0
600688,上海石化,2006,2007-03-30,0.4,0.0
600649,城投控股,2006,2007-03-30,2.0,0.0
600549,厦门钨业,2006,2007-03-30,2.0,0.0
600376,首开股份,2006,2007-03-30,0.5,0.0
600292,远达环保,2006,2007-03-30,1.4,0.0
600218,全柴动力,2006,2007-03-30,0.5,0.0
600153,建发股份,2006,2007-03-30,5.0,0.0
600128,弘业股份,2006,2007-03-30,0.5,0.0
600104,上汽集团,2006,2007-03-30,1.6,0.0
600070,浙江富润,2006,2007-03-30,0.6,0.0
600062,华润双鹤,2006,2007-03-30,1.6,0.0
600050,中国联通,2006,2007-03-30,0.7,0.0
600026,中远海能,2006,2007-03-30,3.0,0.0
600006,东风汽车,2006,2007-03-30,1.2,0.0
601872,招商轮船,2006,2007-03-29,0.4,0.0
002081,金螳螂,2006,2007-03-29,2.0,0.0
002053,云南能投,2006,2007-03-29,3.0,0.0
002044,美年健康,2006,2007-03-29,1.2,0.0
002009,天奇股份,2006,2007-03-29,0.0,2.0
600352,浙江龙盛,2006,2007-03-29,1.0,0.0
000767,漳泽电力,2006,2007-03-29,1.6,0.0
000705,浙江震元,2006,2007-03-29,0.4,0.0
000598,兴蓉环境,2006,2007-03-29,0.1,0.0
000568,泸州老窖,2006,2007-03-29,3.5,0.0
000541,佛山照明,2006,2007-03-29,5.0,6.0
600525,长园集团,2006,2007-03-29,1.0,1.0
600373,中文传媒,2006,2007-03-29,0.2,0.0
600241,时代万恒,2006,2007-03-29,0.7,0.0
600106,重庆路桥,2006,2007-03-29,0.8,1.0
600037,歌华有线,2006,2007-03-29,1.0,6.0
002102,冠福股份,2006,2007-03-28,1.0,0.0
002095,生意宝,2006,2007-03-28,3.0,0.0
601699,潞安环能,2006,2007-03-28,3.0,0.0
002060,粤水电,2006,2007-03-28,1.1,0.0
601166,兴业银行,2006,2007-03-28,2.6,0.0
002037,久联发展,2006,2007-03-28,2.5,0.0
002018,华信国际,2006,2007-03-28,1.0,3.0
600997,开滦股份,2006,2007-03-28,3.5,0.0
600425,青松建化,2006,2007-03-28,1.0,0.0
600436,片仔癀,2006,2007-03-28,4.0,0.0
000987,越秀金控,2006,2007-03-28,2.7,0.0
000726,鲁泰A,2006,2007-03-28,3.7,20.0
000679,大连友谊,2006,2007-03-28,1.0,0.0
000677,恒天海龙,2006,2007-03-28,0.3,0.0
600880,博瑞传播,2006,2007-03-28,2.0,0.0
600858,银座股份,2006,2007-03-28,1.0,0.0
600782,新钢股份,2006,2007-03-28,1.4,0.0
600588,用友网络,2006,2007-03-28,6.8,0.0
600533,栖霞建设,2006,2007-03-28,3.6,0.0
600488,天药股份,2006,2007-03-28,0.2,0.0
600426,华鲁恒升,2006,2007-03-28,1.0,0.0
600345,长江通信,2006,2007-03-28,0.7,0.0
600302,标准股份,2006,2007-03-28,1.0,0.0
600282,南钢股份,2006,2007-03-28,2.0,0.0
600270,外运发展,2006,2007-03-28,3.0,0.0
600231,凌钢股份,2006,2007-03-28,2.8,0.0
600197,伊力特,2006,2007-03-28,1.6,0.0
600161,天坛生物,2006,2007-03-28,1.8,0.0
600150,中国船舶,2006,2007-03-28,2.0,0.0
600125,铁龙物流,2006,2007-03-28,0.3,3.0
600123,兰花科创,2006,2007-03-28,4.0,0.0
002107,沃华医药,2006,2007-03-27,2.5,0.0
002111,威海广泰,2006,2007-03-27,1.0,0.0
002023,海特高新,2006,2007-03-27,1.5,0.0
002021,中捷资源,2006,2007-03-27,1.0,2.0
600981,汇鸿集团,2006,2007-03-27,1.0,9.0
002001,新和成,2006,2007-03-27,0.5,0.0
600004,白云机场,2006,2007-03-27,1.5,0.0
000962,*ST东钽,2006,2007-03-27,0.7,0.0
000715,中兴商业,2006,2007-03-27,1.0,3.0
000680,山推股份,2006,2007-03-27,0.5,2.0
000659,珠海中富,2006,2007-03-27,0.6,0.0
000600,建投能源,2006,2007-03-27,0.3,0.0
000429,粤高速A,2006,2007-03-27,1.7,0.0
600896,览海投资,2006,2007-03-27,0.8,0.0
600596,新安股份,2006,2007-03-27,5.0,0.0
600558,大西洋,2006,2007-03-27,1.5,0.0
600529,山东药玻,2006,2007-03-27,1.2,0.0
600389,江山股份,2006,2007-03-27,1.3,0.0
600322,天房发展,2006,2007-03-27,0.6,10.0
600202,哈空调,2006,2007-03-27,4.0,0.0
600141,兴发集团,2006,2007-03-27,1.0,0.0
600085,同仁堂,2006,2007-03-27,1.5,0.0
600051,宁波联合,2006,2007-03-27,5.0,0.0
002083,孚日股份,2006,2007-03-26,1.0,3.0
002088,鲁阳节能,2006,2007-03-26,0.0,3.0
002110,三钢闽光,2006,2007-03-26,4.0,0.0
002039,黔源电力,2006,2007-03-26,1.1,0.0
600027,华电国际,2006,2007-03-26,0.6,0.0
002019,亿帆医药,2006,2007-03-26,2.5,4.0
000858,五粮液,2006,2007-03-26,0.6,4.0
000756,新华制药,2006,2007-03-26,0.2,0.0
000538,云南白药,2006,2007-03-26,1.0,0.0
600597,光明乳业,2006,2007-03-26,1.0,0.0
600377,宁沪高速,2006,2007-03-26,1.9,0.0
600012,皖通高速,2006,2007-03-26,2.5,0.0
002103,广博股份,2006,2007-03-24,1.0,1.5
600973,宝胜股份,2006,2007-03-24,0.5,0.0
600993,马应龙,2006,2007-03-24,3.0,2.0
000970,中科三环,2006,2007-03-24,0.8,0.0
000572,海马汽车,2006,2007-03-24,0.5,0.0
000006,深振业A,2006,2007-03-24,3.5,0.0
600663,陆家嘴,2006,2007-03-24,0.7,0.0
600619,海立股份,2006,2007-03-24,1.0,0.0
600611,大众交通,2006,2007-03-24,0.0,6.0
600279,重庆港九,2006,2007-03-24,1.0,0.0
600170,上海建工,2006,2007-03-24,1.5,0.0
600000,浦发银行,2006,2007-03-24,1.5,0.0
002069,*ST獐岛,2006,2007-03-23,7.0,0.0
002066,瑞泰科技,2006,2007-03-23,1.0,0.0
601988,中国银行,2006,2007-03-23,0.4,0.0
600460,士兰微,2006,2007-03-23,0.5,0.0
000911,南宁糖业,2006,2007-03-23,6.6,0.0
000839,中信国安,2006,2007-03-23,1.0,0.0
600886,国投电力,2006,2007-03-23,1.8,0.0
000158,常山股份,2006,2007-03-23,0.5,0.0
600702,沱牌舍得,2006,2007-03-23,0.3,0.0
600518,康美药业,2006,2007-03-23,0.4,10.0
600500,中化国际,2006,2007-03-23,1.5,0.0
600102,莱钢股份,2006,2007-03-23,4.0,0.0
600098,广州发展,2006,2007-03-23,2.0,0.0
600059,古越龙山,2006,2007-03-23,2.0,0.0
002104,恒宝股份,2006,2007-03-22,1.0,7.0
002030,达安基因,2006,2007-03-22,1.2,0.0
002007,华兰生物,2006,2007-03-22,0.0,2.0
600449,宁夏建材,2006,2007-03-22,1.5,0.0
600271,航天信息,2006,2007-03-22,3.6,0.0
600521,华海药业,2006,2007-03-22,2.0,0.0
000760,斯太尔,2006,2007-03-22,0.3,3.0
000564,西安民生,2006,2007-03-22,1.0,0.0
600883,博闻科技,2006,2007-03-22,0.5,0.0
600661,新南洋,2006,2007-03-22,0.3,0.0
600566,济川药业,2006,2007-03-22,0.1,0.0
600456,宝钛股份,2006,2007-03-22,3.1,0.0
600400,红豆股份,2006,2007-03-22,0.1,0.0
600328,兰太实业,2006,2007-03-22,0.2,0.0
600261,阳光照明,2006,2007-03-22,1.0,3.0
600158,中体产业,2006,2007-03-22,0.7,8.0
600132,重庆啤酒,2006,2007-03-22,2.0,3.0
002017,东信和平,2006,2007-03-21,3.0,0.0
000912,泸天化,2006,2007-03-21,6.0,0.0
000043,中航地产,2006,2007-03-21,2.5,0.0
600530,交大昂立,2006,2007-03-21,1.2,0.0
600509,天富能源,2006,2007-03-21,1.5,0.0
600396,金山股份,2006,2007-03-21,0.3,0.0
601111,中国国航,2006,2007-03-20,0.5,0.0
002026,山东威达,2006,2007-03-20,0.6,0.0
600570,恒生电子,2006,2007-03-20,1.0,3.0
000985,大庆华科,2006,2007-03-20,0.5,0.0
000932,华菱钢铁,2006,2007-03-20,1.0,0.0
000919,金陵药业,2006,2007-03-20,2.2,0.0
000570,苏常柴A,2006,2007-03-20,0.8,0.0
000554,泰山石油,2006,2007-03-20,0.9,0.0
600798,宁波海运,2006,2007-03-20,1.7,0.0
000422,湖北宜化,2006,2007-03-20,1.2,0.0
000059,华锦股份,2006,2007-03-20,0.6,0.0
000055,方大集团,2006,2007-03-20,0.0,2.0
000024,招商地产,2006,2007-03-20,2.5,0.0
000012,南玻A,2006,2007-03-20,2.0,5.0
000002,万科A,2006,2007-03-20,1.5,10.0
600590,泰豪科技,2006,2007-03-20,0.6,0.0
600561,江西长运,2006,2007-03-20,1.3,0.0
600428,中远海特,2006,2007-03-20,4.0,0.0
600390,*ST金瑞,2006,2007-03-20,0.4,5.0
600310,桂东电力,2006,2007-03-20,4.0,0.0
600307,酒钢宏兴,2006,2007-03-20,1.6,0.0
600278,东方创业,2006,2007-03-20,0.5,0.0
600269,赣粤高速,2006,2007-03-20,2.0,0.0
600195,中牧股份,2006,2007-03-20,2.0,0.0
600151,航天机电,2006,2007-03-20,1.0,0.0
600113,浙江东日,2006,2007-03-20,0.5,0.0
000998,隆平高科,2006,2007-03-19,1.5,0.0
600895,张江高科,2006,2007-03-19,1.1,0.0
600016,民生银行,2006,2007-03-19,0.0,1.9
002117,东港股份,2006,2007-03-17,2.7,0.0
600545,新疆城建,2006,2007-03-17,1.0,0.0
000968,*ST煤气,2006,2007-03-17,1.5,0.0
000869,张裕A,2006,2007-03-17,8.0,0.0
000617,石油济柴,2006,2007-03-17,0.2,0.0
000527,美的电器,2006,2007-03-17,3.5,10.0
600855,航天长峰,2006,2007-03-17,0.3,0.0
600801,华新水泥,2006,2007-03-17,0.6,0.0
000039,中集集团,2006,2007-03-17,4.3,4.0
600719,大连热电,2006,2007-03-17,0.9,0.0
600258,首旅酒店,2006,2007-03-17,1.7,0.0
600200,江苏吴中,2006,2007-03-17,0.2,0.0
600138,中青旅,2006,2007-03-17,1.5,0.0
002108,沧州明珠,2006,2007-03-16,4.0,0.0
002079,苏州固锝,2006,2007-03-16,1.0,0.0
002062,宏润建设,2006,2007-03-16,1.0,5.0
002036,联创电子,2006,2007-03-16,2.0,2.0
002022,科华生物,2006,2007-03-16,2.5,5.0
000933,*ST神火,2006,2007-03-16,4.0,0.0
000830,鲁西化工,2006,2007-03-16,1.0,0.0
600230,*ST沧大,2006,2007-03-16,1.1,0.0
600030,中信证券,2006,2007-03-16,2.0,0.0
600009,上海机场,2006,2007-03-16,1.5,0.0
002100,天康生物,2006,2007-03-15,0.6,5.0
002070,众和股份,2006,2007-03-15,2.5,2.0
600985,雷鸣科化,2006,2007-03-15,1.0,0.0
000966,长源电力,2006,2007-03-15,1.1,0.0
000695,滨海能源,2006,2007-03-15,0.8,0.0
000671,阳光城,2006,2007-03-15,0.3,0.0
600787,中储股份,2006,2007-03-15,0.4,0.0
600765,中航重机,2006,2007-03-15,0.5,0.0
000401,冀东水泥,2006,2007-03-15,1.0,0.0
600750,江中药业,2006,2007-03-15,0.7,5.0
600567,山鹰纸业,2006,2007-03-15,0.7,0.0
600458,时代新材,2006,2007-03-15,0.5,0.0
600400,红豆股份,2006,2007-03-15,0.0,1.0
600315,上海家化,2006,2007-03-15,1.5,0.0
600152,维科精华,2006,2007-03-15,0.6,0.0
600148,长春一东,2006,2007-03-15,0.5,0.0
600073,上海梅林,2006,2007-03-15,0.0,1.0
600015,华夏银行,2006,2007-03-14,1.1,0.0
000630,铜陵有色,2006,2007-03-14,2.4,0.0
600785,新华百货,2006,2007-03-14,3.0,0.0
600583,海油工程,2006,2007-03-14,1.0,2.0
002076,雪莱特,2006,2007-03-13,1.0,8.0
002064,华峰氨纶,2006,2007-03-13,1.0,3.0
600982,宁波热电,2006,2007-03-13,1.0,0.0
600410,华胜天成,2006,2007-03-13,3.7,8.0
600467,好当家,2006,2007-03-13,0.5,0.0
000990,诚志股份,2006,2007-03-13,1.0,0.0
000616,海航投资,2006,2007-03-13,0.1,1.0
600623,华谊集团,2006,2007-03-13,0.5,0.0
600557,康缘药业,2006,2007-03-13,2.3,0.0
600531,豫光金铅,2006,2007-03-13,1.8,0.0
600351,亚宝药业,2006,2007-03-13,1.2,0.0
002024,苏宁云商,2006,2007-03-10,0.0,10.0
600461,洪城水业,2006,2007-03-10,1.0,0.0
000916,华北高速,2006,2007-03-10,1.6,0.0
600846,同济科技,2006,2007-03-10,0.5,0.0
600726,华电能源,2006,2007-03-10,0.4,0.0
600713,南京医药,2006,2007-03-10,0.6,0.0
600621,华鑫股份,2006,2007-03-10,1.5,0.0
600595,中孚实业,2006,2007-03-10,1.0,0.0
600350,山东高速,2006,2007-03-10,1.3,0.0
600233,圆通速递,2006,2007-03-10,1.3,0.0
600162,香江控股,2006,2007-03-10,0.3,0.0
600497,驰宏锌锗,2006,2007-03-09,30.0,10.0
000903,云内动力,2006,2007-03-09,2.5,5.0
600864,哈投股份,2006,2007-03-09,0.0,10.0
600779,水井坊,2006,2007-03-09,1.6,0.0
000301,东方市场,2006,2007-03-09,1.5,0.0
600581,*ST八钢,2006,2007-03-09,1.4,0.0
600111,北方稀土,2006,2007-03-09,0.5,0.0
002056,横店东磁,2006,2007-03-08,3.0,0.0
600961,株冶集团,2006,2007-03-08,3.0,0.0
002032,苏泊尔,2006,2007-03-08,2.0,0.0
600031,三一重工,2006,2007-03-08,2.0,10.0
000983,西山煤电,2006,2007-03-08,4.0,0.0
000828,东莞控股,2006,2007-03-08,1.2,0.0
000755,山西三维,2006,2007-03-08,1.5,0.0
000667,美好置业,2006,2007-03-08,0.3,10.0
600795,国电电力,2006,2007-03-08,1.0,0.0
600791,京能置业,2006,2007-03-08,0.6,5.0
600676,交运股份,2006,2007-03-08,0.8,0.0
600563,法拉电子,2006,2007-03-08,3.0,0.0
600553,太行水泥,2006,2007-03-08,0.3,0.0
600388,龙净环保,2006,2007-03-08,3.7,0.0
600382,广东明珠,2006,2007-03-08,0.5,0.0
600010,包钢股份,2006,2007-03-08,0.6,0.0
600470,六国化工,2006,2007-03-07,1.1,0.0
000895,双汇发展,2006,2007-03-07,8.0,0.0
000850,华茂股份,2006,2007-03-07,1.0,0.0
001696,宗申动力,2006,2007-03-07,0.2,0.0
002068,黑猫股份,2006,2007-03-06,2.0,0.0
002038,双鹭药业,2006,2007-03-06,1.6,5.0
600965,福成股份,2006,2007-03-06,0.3,0.0
600375,*ST星马,2006,2007-03-06,1.0,0.0
000936,华西股份,2006,2007-03-06,0.5,0.0
000778,新兴铸管,2006,2007-03-06,1.2,0.6
600824,益民集团,2006,2007-03-06,0.0,1.5
600755,厦门国贸,2006,2007-03-06,1.0,0.0
000089,深圳机场,2006,2007-03-06,1.6,0.0
600675,*ST中企,2006,2007-03-06,0.0,3.0
600660,福耀玻璃,2006,2007-03-06,3.1,0.0
600486,扬农化工,2006,2007-03-06,2.0,0.0
600331,宏达股份,2006,2007-03-06,6.9,0.0
600548,深高速,2006,2007-03-05,1.3,0.0
000989,九芝堂,2006,2007-03-03,1.0,0.0
600366,宁波韵升,2006,2007-03-03,1.0,0.0
600255,鑫科材料,2006,2007-03-03,1.0,5.0
600971,恒源煤电,2006,2007-03-02,6.0,0.0
600983,惠而浦,2006,2007-03-02,1.0,0.0
600409,三友化工,2006,2007-03-02,1.1,0.0
000703,恒逸石化,2006,2007-03-02,0.0,3.5
000062,深圳华强,2006,2007-03-02,0.5,0.0
600888,新疆众和,2006,2007-03-01,0.2,0.0
600636,三爱富,2006,2007-03-01,1.0,0.0
600356,恒丰纸业,2006,2007-03-01,2.0,0.0
600131,岷江水电,2006,2007-03-01,1.0,0.0
600089,特变电工,2006,2007-03-01,1.0,0.0
002086,东方海洋,2006,2007-02-28,1.0,0.0
002084,海鸥卫浴,2006,2007-02-28,2.0,0.0
002106,莱宝高科,2006,2007-02-28,6.0,3.0
